table,h,w,left,upper,right,lower,label,conf,image,height,paddle_ocr,pdf,page
2062555_7_0,1536,1188,0.080772325,0.0,0.9204784,0.9649868,table,0.9643231,../data/bo767_bs16/2062555_7.jpg,0.8093151700000001,"TOWN OF Pawling Annual Update Document For the Fiscal Year Ending 2011 (A) GENERAL Results of Operation Code Description 2010 EdpCode 2011 Expenditures Central Storeroom,Contr Expend 1,760 A16604 1,111 TOTAL Central Storeroom 1,760 1,111 Central Print & Mail,contr Expend 11,518 A16704 10,835 TOTAL Central Print & Mail 11,518 10,835 Central Data Process & Cap Outlay A16802 Central Data Process, Contr Expend 15,950 A16804 18,827 TOTAL Central Data Process 15,950 18,827 Unallocated Insurance,Contr Expend 96,728 A19104 100,068 TOTAL Unallocated Insurance 96,728 100,068 Municipal Assn Dues, Contr Expend 1,234 A19204 1,240 TOTAL Municipal Assn Dues 1234 1,240 Payment of Mta Payroll Tax,contr Expend 3,042 A19804 3,054 TOTAL Payment of Mta Payroll Tax 3,042 3,054 Other Gen Govt Support Contr Expend A19894 36,783 TOTAL Other Gen Govt Support - 36,783 TOTAL General Government Support 1,233,767 991,664 Traffic Control, Contr Expen 5,266 A33104 4,293 TOTAL Traffic Control  5,266 4,293 Control of Animals,Pers Serv 8,487 A35101 9,000 Control of Animals,Equip & Cap Outlay A35102 Control of Animals,Contr Expend 1,598 A35104 2,373 TOTAL Control of Animals 10,085 11,373 TOTAL Public Safety 15,351 15,666 Ambulance, Contr Expend 290,331 A45404 300,000 TOTAL Ambulance 290,331 300,000 TOTAL Health 290,331 300,000 Street Admin,Pers Serv 62,322 A50101 62,541 Street Admin,Equip & Cap Outlay A50102 Street Admin,Contr Expend 1,707 A50104 1,545 TOTAL Street Admin 64,029 64,086 Garage,Equip &Cap Outlay 1,086 A51322 Garage,Contr Expend 14,846 A51324 14,024 TOTAL Garage 15,932 14,024 Street Lighting.Contr Expend 4,793 A51824 4,820 TOTAL Street Lighting 4,793 4.820 TOTAL Transportation 84,754 82,930 Programs For Aging,Pers Serv 1,976 A67721 1,727 Programs For AgingContr Expend 4,133 A67724 4,786 TOTAL Programs For Aging 6,109 6,513 TOTAL Economic Assistance And Opportunity 6,109 6,513 Recreation Admini,Pers Serv 100,444 A70201 104,431 Recreation Admini, Equip & Cap Outlay 290 A70202 200 Recreation Admini,Contr Expend 10,484 A70204 10,607 TOTAL Recreation Admini 111,218 115,238",2062555,7
2062555_80_0,1536,1188,0.08738227,0.133685212,0.92362416,0.26829934,table,0.9605586,../data/bo767_bs16/2062555_80.jpg,0.1121784399999999,"Results of Operation Code Description 2010 EdpCode 2011 Revenues Interest And Earnings 3,069 TE2401 1,888 TOTAL Use of Money And Property 3,069 1,888 TOTAL Revenues 3,069 1,888 TOTAL Detail Revenues And Other Sources 3,069 1,888",2062555,80
2062555_81_0,1536,1188,0.09471677,0.1315819,0.94213516,0.28740934,table,0.94807935,../data/bo767_bs16/2062555_81.jpg,0.1298562,"Results of Operation Code Description 2010 EdpCode 2011 Expenditures Other Gen Gov Support, Equip&cap Outlay TE19892 95,714 TOTAL Other Gen Gov Support 0 95,714 TOTAL General Government Support 0 95,714 TOTAL Expenditures 0 95,714 TOTAL Detail Expenditures And Other Uses 0 95,714",2062555,81
2062555_82_0,1536,1188,0.0898088,0.1318260299999999,0.93232906,0.26947755,table,0.9466894,../data/bo767_bs16/2062555_82.jpg,0.1147096,"Changes in Fund Equity Code Description 2010 EdpCode 2011 ANALYSIS OF CHANGES IN FUND EQUITY Fund Equity Beginning of Year 880,422 TE8021 883,491 Restated Fund Equity-Beg of Year 880,422 TE8022 883,491 ADD-REVENUES AND OTHER SOURCES 3,069 1.888 DEDUCT-EXPENDITURES AND OTHER USES 95,714 Fund Equity End of Year 883,491 TE8029 789,665",2062555,82
2062555_87_1,1536,1188,0.077540815,0.135958096,0.93275446,0.2362423,table,0.79622996,../data/bo767_bs16/2062555_87.jpg,0.08357017,Changes in Fund Equity Code Description 2010 EdpCode 2011 ANALYSIS OF CHANGES IN FUND EQUITY Fund Equity-Beginning of Year 1 V8021 Restated Fund Equity-Beg of Year 1 V8022 Fund Equity-End of Year 1 V8029,2062555,87
2062555_88_0,1536,1188,0.08188278,0.138104722,0.92579544,0.24769951,table,0.9316121,../data/bo767_bs16/2062555_88.jpg,0.09132899,"Balance Sheet Code Description 2010 EdpCode 2011 Assets Total Non-Current Govt Liabilities 7,136,000 W129 6,600,000 TOTAL Provision To Be Made In Future Budgets 7,136,000 6,600,000 TOTAL Assets 7,136,000 6,600,000",2062555,88
2062555_89_0,1536,1188,0.07957686,0.129179408,0.96765393,0.2952395,table,0.9681038,../data/bo767_bs16/2062555_89.jpg,0.1383834099999999,"Balance Sheet Code Description 2010 EdpCode 2011 General Long Term Debt Bond Anticipation Notes Payable 471,000 W626 360,000 TOTAL Notes Payable 471,000 360,000 Bonds Payable 6,665,000 W628 6,240,000 TOTAL Bond And Long Term Liabilities 6,665,000 6,240,000 TOTAL Liabilities 7,136,000 6,600,000 TOTAL General Long Term Debt 7,136,000 6,600,000",2062555,89
2062555_8_0,1536,1188,0.08409465,0.0332665319999999,0.9193578,0.7834179,table,0.95771134,../data/bo767_bs16/2062555_8.jpg,0.62512614,"TOWN OF Pawling Annual Update Document For the Fiscal Year Ending 2011 (A GENERAL Results of Operation Code Description 2010 EdpCode 2011. Expenditures Parks,Pers Serv A71101 14.178 Parks,Equip & Cap Outlay A71102 4,748 Parks, Contr Expend 8,951 A71104 19,303 TOTAL Parks 8,951 38,229 Special Rec Facility,Pers Serv 150,152 A71801 163,098 Special Rec FacilityEquip & Cap Outlay 8,959 A71802 4,764 Special Rec Facility,Contr Expend 94,882 A71804 91,954 TOTAL Special Rec Facility 253,993 259,816 Library.Contr Expend 390,000 A74104 TOTAL LIbrary 390,000 0 TOTAL Culture And Recreation 764,162 413,283 Refuse & Garbage,Pers Serv 58,158 A81601 59,853 Refuse & Garbage,Equip & Cap Outlay 1,203 A81602 12,603 Refuse & Garbage,Contr Expend 176,349 A81604 184,653 TOTAL Refuse & Garbage 235,710 257,109 TOTAL Home And Community Services 235,710 257,109 State Retirement System 91,844 A90108 100,625 Social Security,Employer Cont 71,929 A90308 77,213 Worker's Compensation, Empl Bnfts 16,800 A90408 17,500 Unemployment Insurance,Empl Bnfts 9,435 A90508 1,582 Hospital &Medical (dental) Ins,Empl Bnft 309,644 A90608 369,016 Other Employee Benefits A91898 TOTAL Employee Benefits 499,652 565,936 Debt Principal, Serial Bonds 370,000 A97106 385,000 Debt Principal,Bond Anticipation Notes A97306 14,000 TOTAL Debt Principal 370,000 399,000 Debt Interest, Serial Bonds 261,968 A97107 246,868 Debt Interest,Bond Anticipation Notes A97307 698 TOTAL Debt Interest 261,968 247,566 TOTAL Expenditures 3,761,804 3,279,667 TOTAL Detail Expenditures And Other Uses 3,761,804 3,279,667",2062555,8
2062555_91_0,1536,1188,0.035772264,0.057650844,0.7305959,0.49530828,table,0.9693157,../data/bo767_bs16/2062555_91.jpg,0.36471453,"ementorTndebteaness For the Fiscal Year Ending 2011 Water and Other Purposes Exempt From Constitutional Debt Limit Bond Anticipation Note No.2000000004 EDPCODE Amount Month and Year of Issue 8/13/1999 Purpose of Issue TERIMPROVEMENT Current Interest Rate 1.2500 Outstanding Beginning of Year 2P18661 31,000 Prior Year Adjustment 0 Issued During the Fiscal Year do not include renewals here 2P18663 0 Paid During the Fiscal Year do not include renewals here 2P18665 4,000 Outstanding End of the Fiscal Year 2P18667 27,000 Final Maturity Date 8/3/2012 Total Bond Anticipation Note Amount Outstanding Beginning of Year 31,000 Prior Year Adjustment 0 Issued During Fiscal Year 0 Paid During Fiscal Year 4,000 Outstanding End of Year 27,000 Bond Anticipation Notes Redeemed From Bond Proceeds During Fiscal Year 2P18885 0",2062555,91
2062555_92_0,1536,1188,0.044392325,0.0293122399999999,0.7322961,0.6968054,table,0.9521875,../data/bo767_bs16/2062555_92.jpg,0.5562443,"TOWN OF Pawling Statement of Indebtedness For the Fiscal Year Ending 2011 Water and Other Purposes Exempt From Constitutional Debt Limit Bond No.2000000002 EDPCODE Amount Month and Year of Issue 3/15/1998 Purpose of Issue IMPROVEMENT-EFC Current Interest Rate 3.7500 Outstanding Beginning of Year 2P18671 115,000 Prior Year Adjustment 0 ssued During the Fiscal Year do not include renewals here) 2P18673 0 Paid During the Fiscal Year do not include renewals here) 2P18675 10,000 Outstanding End of the Fiscal Year 2P18677 105,000 Final Maturity Date 1/15/2018 Bond No.2000000001 EDPCODE Amount Month and Year of Issue 6/1/1992 Purpose of Issue SEWER IMPROVE CurrentInterest Rate 6.0000 Outstanding Beginning of Year 2P18671 60,000 Prior Year Adjustment 0 Issued During the Fiscal Year do not include renewals here 2P18673 0 Paid During the Fiscal Year do not include renewals here 2P18675 30,000 Outstanding End of the Fiscal Year 2P18677 30,000 Final Maturity Date 6/1/2012 Total Bond Amount Outstanding Beginning of Year 175,000 Prior Year Adjustment 0 Issued During Fiscal Year 0 Paid During Fiscal Year 40,000 Outstanding End of Year 135,000",2062555,92
2062555_93_0,1536,1188,0.0404796,0.007267096,0.73361975,0.8068981,table,0.9167226,../data/bo767_bs16/2062555_93.jpg,0.66635917,"TOWN OFPawling Statement of Indebtedness For the Fiscal Year Ending 2011 Indebtedness Not Exempt From Constitutional Debt Limit Bond Anticipation Note No.2008000001 EDPCODE Amount Month and Year of Issue 10/30/2008 Purpose of Issue DAMPROJECT Current Interest Rate 1.0900 Outstanding Beginning of Year 2P18761 200,000 Prior Year Adjustment 0 Issued During the Fiscal Year do not include renewals here) 2P18763 0 Paid During the Fiscal Year (do not include renewals here) 2P18765 67,000 Outstanding End of the Fiscal Year 2P18767 133,000 Final Maturity Date 10/26/2012 Bond Anticipation Note No.2010000001 EDPCODE Amount Month and Year of Issue 12/29/2010 Purpose of Issue HNOLOGYPROJECT Current Interest Rate 1.5000 Outstanding Beginning of Year 2P18761 70,000 Prior Year Adjustment 0 Issued During the Fiscal Year do not include renewals here 2P18763 0 Paid During the Fiscal Year (do not include renewals here 2P18765 14,000 Outstanding End of the Fiscal Year 2P18767 56,000 Final Maturity Date 12/28/2012 Bond Anticipation Note No.2008000002 EDPCODE Amount Month and Year of Issue 12/9/2008 Purpose of Issue AY IMPROVEMENTS Current Interest Rate 1.0900 Outstanding Beginning of Year 2P18761 170,000 Prior Year Adjustment 0 Issued During the Fiscal Year do not include renewals here) 2P18763 0 Paid During the Fiscal Year do not include renewals here 2P18765 60,000 Outstanding End of the Fiscal Year 2P18767 110,000 Final Maturity Date 10/26/2012",2062555,93
2062555_94_0,1536,1188,0.047609925,0.0671000099999999,0.7336509,0.50061363,table,0.9735603,../data/bo767_bs16/2062555_94.jpg,0.36126135,"For the Fiscal Year Ending 2011 Indebtedness Not Exempt From Constitutional Debt Limit Bond Anticipation Note No.2011000001 EDPCODE Amount Month and Year of Issue 4/15/2011 Purpose of Issue lighway Pick Up Truck Current Interest Rate .7300 Outstanding Beginning of Year 2P18761 0 Prior Year Adjustment 0 Issued During the Fiscal Year do not include renewals here 2P18763 34,000 Paid During the Fiscal Year (do not include renewals here 2P18765 0 Outstanding End of the Fiscal Year 2P18767 34,000 Final Maturity Date 4/13/2012 Total Bond Anticipation Note Amount Outstanding Beginning of Year 440,000 Prior Year Adjustment 0 Issued During Fiscal Year 34,000 Paid During Fiscal Year 141,000 Outstanding End of Year 333,000 **Bond Anticipation Notes Redeemed From Bond Proceeds During Fiscal Year 2P18885 0",2062555,94
2062555_95_0,1536,1188,0.042214558,0.0706741219999999,0.7326307,0.46562207,table,0.9596481,../data/bo767_bs16/2062555_95.jpg,0.32912329,"For the Fiscal Year Ending 2011 Indebtedness Not Exempt From Constitutional Debt Limit Bond No.2009000001 EDPCODE Amount Month and Year of Issue 3/1/2003 Purpose of Issue keside Park Purchase Current Interest Rate 3.8300 Outstanding Beginning of Year 2P18771 6,490,000 Prior Year Adjustment 0 Issued During the Fiscal Year do not include renewals here 2P18773 0 Paid During the Fiscal Year (do not include renewals here 2P18775 385,000 Outstanding End of the Fiscal Year 2P18777 6,105,000 Final Maturity Date 3/1/2023 Total Bond Amount Outstanding Beginning of Year 6,490,000 Prior Year Adjustment 0 Issued During Fiscal Year 0 Paid During Fiscal Year 385,000 Outstanding End of Year 6,105,000",2062555,95
2062555_95_1,1536,1188,0.038675405,0.5465648,0.7288651,0.6676736,table,0.9524696,../data/bo767_bs16/2062555_95.jpg,0.100924,"Includes Total of Bonds and Notes -Exempt and Not Exempt Total Bond Amount Outstanding Beginning of Year 7,136,000 Prior Year Adjustment 0 Issued During Fiscal Year 34,000 Paid During Fiscal Year 570,000 Outstanding End of Year 6,600,000",2062555,95
2062555_96_0,1536,1188,0.085871994,0.009083594,0.92484826,0.63199145,table,0.9344212,../data/bo767_bs16/2062555_96.jpg,0.51908988,"TOWN OF Pawling Schedule of Time Deposits and Investments For the Fiscal Year Ending 2011 EDP Code Amount CASH: On Hand 9Z2001 $225.00 Demand Deposits 9Z2011 $105,523.00 Time Deposits 9Z2021 $2,495,003.00 Total $2,600,751.00 COLLATERAL: -FDIC Insurance 9Z2014 $750,000.00 Collateralized with securities held in possession of municipality or its agent 9Z2014A $3,549,563.00 Total $4,299,563.00 INVESTMENTS: Securities (450) Book Value cost) 9Z4501 Market Value at Balance Sheet Date 9Z4502 Collateralized with securities held in 9Z4504A possession of municipality or its agent Repurchase Agreements (451 Book Value (cost) 9Z4511 Market Value at Balance Sheet Date 9Z4512 Collateralized with securities held in 9Z4514A possession of municipality or its agent",2062555,96
2062555_97_0,1536,1188,0.046100423,0.0885749559999999,0.9306743,0.8697319,table,0.9649411,../data/bo767_bs16/2062555_97.jpg,0.65096412,"BankReconclllatlon For the Fiscal Year Ending 2011 Include All Checking,Savings and C.D.Accounts Bank Add: Less: Adjusted Account Bank Deposit Outstanding Bank Number Balance In Transit Checks Balance *****.9368 $696,275 $0 $0 $696,275 *****7496 $125,970 $50 $0 $126,020 *****-0697 $17,093 $0 $0 $17,093 *****-0788 $15,266 $0 $0 $15,266 *****.7150 $23,161 $0 $0 $23,161 *****.4609 $92,947 $0 $0 $92,947 *****-2990 $82,401 $0 $0 $82,401 *****0258 $186,547 $0 $0 $186,547 *****-2974 $149,975 $0 $0 $149,975 *****-2982 $383,492 $0 $0 $383,492 *****-8879 $17,116 $0 $0 $17,116 *****-0507 $0 $0 $0 $0 *****-8530 $55,737 $0 $0 $55,737 *****-3265 $131,880 $0 $0 $131,880 *****-7799 $4,898 $0 $0 $4,898 *****-0678 $44,384 $0 $65 $44,319 *****0090 $220,887 $0 $0 $220,887 *****-1000 $105,381 $0 $0 $105,381 *****-0110 $52,530 $0 $0 $52,530 *****-0080 $34,792 $0 $0 $34,792 *****-0100 $10,458 $0 $0 $10,458 *****0120 $5,020 $0 $0 $5,020 *****0010 $8,835 $0 $0 $8,835 *****-0010 $343 $0 $0 $343 *****-0633 $79,449 $0 $27,080 $52,369 *****-4320 $190,033 $0 $126,182 $63,851",2062555,97
2062555_99_1,1536,1188,0.03948208,0.048496388,0.8524172,0.49264634,table,0.5574854,../data/bo767_bs16/2062555_99.jpg,0.37012496,"Local Government Questionnaire For the Fiscal Year Ending 2011 Response 1) Does your municipality have a written procurement policy? Yes 2) Have the financial statements for your municipality been independently audited? Yes If not, are you planning on having an audit conducted? 3) Does your local government participate in an insurance pool with other local No governments? 4) Does your local government participate in an investment pool with other local No governments? 5) Does your municipality have a Length of Service Award Program (LOsAP) No for volunteer firefighters? 6) Does your municipality have a Capital Plan? Yes 7) Has your municipality prepared and documented a risk assessment plan? No If yes,has your municipality used the results to design the system of internal controls? 8) Have you had a change in chief executive or chief fiscal officer during the last No year? 9) Has your Local Government adopted an investment policy as required by Yes",2062555,99
2062555_9_0,1536,1188,0.07245921,0.125323088,0.9300348,0.3005063,table,0.95090973,../data/bo767_bs16/2062555_9.jpg,0.14598601,"(A)GENERAL Changes in Fund Equity Code Description 2010 EdpCode 2011 ANALYSIS OF CHANGES IN FUND EQUITY Fund Equity-Beginning of Year 342,412 A8021 460,925 Prior Period Adj-Increase To Fund Equity 42,172 A8012 Prior Period Adj -Decrease In Fund Equity 50,000 A8015 31,426 Restated Fund EquityBeg of Year 334,584 A8022 429,499 ADD-REVENUES AND OTHER SOURCES 3,888,145 3,463,941 DEDUCT-EXPENDITURESAND OTHER USES 3,761,804 3,279,667 Fund Equity-End of Year 460,925 A8029 613,773",2062555,9
2132230_0_0,1536,1085,0.52312845,0.178829656,0.92899597,0.5605099,table,0.9106626,../data/bo767_bs16/2132230_0.jpg,0.31806687,ropriate boxes) Marine Autonomous Shipping (MAss Night Vision Product Supply/Distribution Radar/Radar Beacon SATCOM Satellite Navigation Systems Ship Service-Repair & Maintenance Software development System Design & Usability Type Approval VDR/S-VDR Vessel Traffic Service (VTs),2132230,0
2132230_0_1,1536,1085,0.082327485,0.1908083,0.50107735,0.5619011,table,0.8746573,../data/bo767_bs16/2132230_0.jpg,0.309244,VAT registration number (if applicable) Our prime areas of business are:(please tick all Als and related technologies Autopilots/Heading/Track Controllers Autonomous Shipping BNWAS Cyber Security E-Navigation Echo Sounders/Speed Logs ECDIS/ECS/Charts EPIRB/SART GMDSS INs/IBs/System Integration LRIT/Fleet Tracking,2132230,0
2132230_1_0,1536,1085,0.080361955,0.135420072,0.91970813,0.32428986,table,0.9706474,../data/bo767_bs16/2132230_1.jpg,0.15739149,"unitis currentlysetat DTUS where applicable.Thisfigureis reviewed annua by the Board of Directors and then approved by the Full Members at AGM. AnnualFees 2021 Full Associate Full-time employees Companies involved in Companies involved in commercial APPLIES TO WHOLE LEGAL ENTITY commercial business business that may be subject to AND NOTTO INDIVIDUAL Flag State/Government control DIVISIONS OR DEPARTMENTS Please tick your level and initial Please tick your level and initial Less than 10 1750.002units n/a Between 10 to50 3500.004 units 2,625.003 units Greater than 50 5250.006 units 4375.005 units",2132230,1
2151932_10_0,1536,1187,0.2723591,0.1180467799999999,0.7271911,0.3623396,table,0.9255898,../data/bo767_bs16/2151932_10.jpg,0.20357735,"Table 6:Housing Units:Adams County,2019 Adams County Housing Type Value Total Housing Units 178,987 Occupied Housing Units 176,427 Vacant Housing Units 2,560 Vacancy Rate 1.4% Total Population 517,885 Household Population 513,612 Group Quarters Population 4,273 Persons per Household 2.91",2151932,10
2151932_10_1,1536,1187,0.21765919,0.404204638,0.8796504,0.66769123,table,0.86270654,../data/bo767_bs16/2151932_10.jpg,0.2195721599999999,"Table 7:Characteristics of Housing Units Adams County Owner-Occupied Units Rental Units All Units Housing Unit Type Units Percent Units Percent Units All Housing Units 110,208 66.2% 56.242 33.8% 166,450 Single Unit Buildings 98,853 83.4% 19,616 16.6% 118,469 Buildings with 2 to 4 Units 1,271 22.2% 4,464 77.8% 5,735 Buildings with 5 or More Units 2,369 7.4% 29,567 92.6% 31,936 Mobile Homes 7,654 74.8% 2,575 25.2% 10,229 RVsBoatsVansEtc 61 75.3% 20 24.7% 81 Median Year of Construction 1990 1983 1987 Average Number of Persons Per 3.07 2.87 3.00 Household",2151932,10
2151932_11_0,1536,1187,0.21757737,0.129158308,0.91684973,0.4543519,table,0.93009883,../data/bo767_bs16/2151932_11.jpg,0.2709946599999999,"Table 8:Comparative Housing Values Adams County Colorado Variable Value Value Median Value of Owner-Occupied Households Current Dollars $307,600 $343,300 Percentage of Owner-Occupied Households paying 30% or more of 25.5% 22.6% income on housing Percentage of Owner-Occupied Households paying 30-49% of 16.4% 13.9% income on housing Percentage of Owner-Occupied Households paying 50% or more of 9.1% 8.7% income on housing Median Gross Rent of Rental Households Current Dollars $1,346 $1,271 Percentage of Rental Households paying 30% or more of income on 52.9% 48.4% housing Percentage of Rental Households paying 30-49% of income on 29.8% 25.4% housing Percentage of Rental Households paying 50% or more of income on 23.1% 23.0% housing",2151932,11
2151932_13_0,1536,1187,0.23568296,0.0675126439999999,0.76234734,0.61007774,table,0.96383786,../data/bo767_bs16/2151932_13.jpg,0.45213758,"Table 9:Commuting Patterns for Adams County Location Count Percent Residents of Adams County working elsewhere Denver County,CO 64,859 37.1% Jefferson County, CO 29,309 16.8% Arapahoe County, CO 25,551 14.6% Boulder County,CO 16,488 9.4% Broomfield County, CO 9,021 5.2% Weld County, CO 7,589 4.3% Douglas County,CO 6,302 3.6% El Paso County,CO 4,156 2.4% Larimer County,CO 3,624 2.1% Gilpin County, CO 672 0.4% Other Counties 7,317 4.2% Total 174,888 100.0% Employees in Adams County living elsewhere Denver County,CO 34,338 22.7% Arapahoe County,CO 31,052 20.5% Jefferson County, CO 26,295 17.4% Weld County,CO 13,905 9.2% Douglas County, CO 8,565 5.7% Boulder County,CO 7,486 4.9% El Paso County,CO 7,210 4.8% Broomfield County, CO 5,401 3.6% Larimer County,CO 5,355 3.5% Pueblo County, CO 1,540 1.0% Other Counties 10,262 6.8% Total 151,409 100.0%",2151932,13
2151932_16_0,1536,1187,0.25018984,0.3969438799999999,0.7470327,0.5540837,table,0.9516178,../data/bo767_bs16/2151932_16.jpg,0.1309498499999999,"SourceState Demography OicePrint Date:04/07/202 Table 10:Jobs by Sector: Denver-Boulder MSA,2019 Employment Type Number of Jobs Percentage Direct Basic Employment 1,062,706 50.4% Indirect Basic Employment 223,718 10.6% Local Services Employment 822,195 39.0% Total Employment 2,108,619 100.0% Total Population,16+ 2,598,366",2151932,16
2151932_17_0,1536,1187,0.2611634,0.196863656,0.73685974,0.50242484,table,0.9430462,../data/bo767_bs16/2151932_17.jpg,0.2546343199999999,"ages for those jobs? What are the labor force trends for the comm labor force expected to grow or slow down? Table 11:Jobs and Population Forecast Denver-Boulder MSA Year Type Jobs Annual Population Annual Growth Growth Rate: Rate: Jobs Popula- tion 2010 Estimate 1,640122 2,797,896 2015 Estimate 1,909,981 3.8% 3,077,125 2.1% 2020 Forecast 2,038,139 -3.3% 3,262,245 0.8% 2025 Forecast 2,288,132 1.7% 3,421,736 1.1% 2030 Forecast 2,442,227 1.2% 3,629,888 1.1% 2035 Forecast 2,572,854 1.0% 3,814,042 0.9% 2040 Forecast 2,674,717 0.7% 3,968,209 0.7%",2151932,17
2151932_18_0,1536,1187,0.21560846,0.54241908,0.9294341,0.7294512,table,0.9499587,../data/bo767_bs16/2151932_18.jpg,0.1558600999999999,"of person age 16 and older for Adams County Table 12: Forecast Resident Labor Force and PopulationAge 16 + Adams County Year Type Labor Force Annual Growth Persons Age Annual Growth Rate:Labor 16+ Rate: Persons Force Age 16+ 2010 Estimate 236,117 324,027 2015 Estimate 250,260 1.2% 363,866 2.6% 2025 Forecast 307,080 1.9% 454,971 2.3%",2151932,18
2151932_1_0,1536,1187,0.2661698,0.566876612,0.73036146,0.78076094,table,0.9518725,../data/bo767_bs16/2151932_1.jpg,0.17823694,"for Adams County. Table 2: Population Growth Rate Adams County Colorado Year Population Growth Rate Population Growth Rate 1990 265,038 3,294,473 1995 312,593 3.4% 3,811,074 3.0% 2000 351,735 2.4% 4,338,801 2.6% 2005 395,384 2.4% 4,662,534 1.4% 2010 443,711 2.3% 5,050,332 1.6% 2015 490,562 2.0% 5,453,996 1.5% 2019 517,885 1.4% 5,763,976 1.4%",2151932,1
2151932_1_2,1536,1187,0.21688034,0.169186544,0.80069923,0.46383464,table,0.9291153,../data/bo767_bs16/2151932_1.jpg,0.24554008,"communities are related to disparate growth, aging,downward pressure on income, and growing racial and ethnic diversity Table 1: Community Quick Facts Adams County Colorado Population 2019+ 517,885 5,763,976 Population Change 2010 to 2019 74174 713,644 Total Employment 2019+ 277,528 3,465,676 Median Household Income $71,202 $72,331 Median House Value $307,600 $343,300 Percentage of Population with Incomes lower than 10.8% 10.3% the Poverty Line Percentage of Population Born in Colorado 51.9% 42.4% +Source: State Demography Office Source:U.S.Census Bureau2015-2019 American Community Survey, Print Date: 04/07/2021",2151932,1
2151932_4_0,1536,1187,0.2161195,0.6516488,0.83981144,0.8016134,table,0.95244807,../data/bo767_bs16/2151932_4.jpg,0.1249704999999999,Source:U.S.Census Bureau.2015-2019 American Community Survey.Print Date:04/07/2021 Table 3:Median Age by Sex Comparison Adams County Colorado Sex Median Age MOE Median Age MOE Signficant Direction Total 33.8 0.2 36.7 0.2 Yes Younger Male 33.2 0.2 35.8 0.1 Yes Younger Female 34.3 0.1 37.8 0.2 Yes Younger,2151932,4
2151932_7_1,1536,1187,0.22033234,0.148675588,0.91428095,0.3685945,table,0.9333858,../data/bo767_bs16/2151932_7.jpg,0.18326576,"Table 4: Household Income Sources Adams County Total Households Mean Income Income Source Estimate MOE Estimate MOE All Households 166,450 777 $78,111 $1,035 With earnings 86.6% 0.6% $86,045 $1,300 With interest, dividends or net rental income 15.7% 0.5% $17,466 $3,041 With Social Security income 22.0% 0.4% $19,511 $418 With Supplemental Security Income SSI 3.4% 0.3% $10,747 $1,259 With cash public assistance income 1.9% 0.2% $3,208 $549 With retirement income 15.7% 0.4% $26,808 $2,015",2151932,7
2151932_8_0,1536,1187,0.21841066,0.1421934879999999,0.9889062,0.39286432,table,0.9556282,../data/bo767_bs16/2151932_8.jpg,0.20889236,"Table5:RaceTrend Adams County Colorado Race 2000 2010 2019 2000 2010 2019 Hispanic 28.2% 38.0% 40.0% 17.1% 20.7% 21.5% Non-Hispanic 71.8% 62.0% 60.0% 82.9% 79.3% 78.5% Non-Hispanic White 63.3% 53.2% 50.0% 74.5% 70.0% 68.1% Non-Hispanic Black 2.8% 2.8% 3.2% 3.7% 3.8% 3.9% Non-Hispanic Native American/Alaska Native 0.6% 0.6% 0.5% 0.7% 0.6% 0.5% Non-Hispanic Asian 3.1% 3.5% 3.9% 2.2% 2.7% 3.1% Non-Hispanic Native Hawaiian/Pacific Islander 0.1% 0.1% 0.1% 0.1% 0.1% 0.1% Non-Hispanic Other 0.1% 0.2% 0.1% 0.1% 0.2% 0.2% Non-Hispanic,Two Races 1.7% 1.7% 2.2% 1.7% 2.0% 2.5% Total Population 100.00%100.00% 100.00% 100.00%100.00%100.00%",2151932,8
2189929_2_3,1536,1187,0.5257194,0.05092807,0.9186483,0.12148789,table,0.77533615,../data/bo767_bs16/2189929_2.jpg,0.05879985,Prices for the meeting are: Meeting Only Lunch & Meeting Member $25 $30 Non-member $35 $40,2189929,2
2399488_0_0,1536,1085,0.054364096,0.286123594,0.92858183,0.65355223,table,0.97068447,../data/bo767_bs16/2399488_0.jpg,0.3061905299999999,"(21-06-20201 IHROUGH INTRA-COLLEGE INTER-COLLEGE Participation of college faculty,students Participation in the contest on and families in practicing Yog Asana on Anulom-Vilom Pranayama/any 21stJune,2020 yog aasana by the students of Participation in Essay Writing Contest by Degree Colleges of J&K through the students of this college on""Yoga- a recorded video of 35-45 the Key to Wellness"".The students are seconds'duration up to 21st required to send their essay of up to 500 June, 2020. words in English Language up to 20th Link for registration June 2020 on college Email ld: https://forms.gle/q2NcvwMkZYLcgCPF9 Link to submit video: (gdckotranka@gmail.com) https://forms.gle/wgtxEBnyp2uVih4j6 WhatsApp No:9821165604",2399488,0
